subject,start_offset,end_offset,code,text
8888,13560,13618,Contrasting different languages,This works the same way in a lot of programming languages.
8888,13922,14496,Boundary Testing,"well I'm pretty sure the answer wouldn't be zero. So, um, but okay, so this five times, well, so this seven minus eight here would wrap to, um, whatever the maximum value was of the unsigned type it would be a power of two minus one. Um, and then we would multiply it by, let's say, I guess V two minus three, would still be, so it'd be five less than the power of two. That's the one plus the max. So it's, it would sorta be minus five, but as an unsigned number. Um, and that would definitely compare greater than zero. So we would take the other branch of the else. Yeah."
8888,14913,14970,Short-circuiting," Or V two is greater, I don't even need to evaluate that."
8888,15130,15144,Sure,Very positive.
8888,15297,15752,Short-circuiting,"Yeah. So if a one is less or equal to six, so, so v two is assigned to be six. Um, and then we look at the if, it one is less than or equal to six because that's V two's current value. Um, and that's true. And then we short circuit that or so I don't even care what this condition is. Um, I guess it's true as well cause v two, six is also greater than equal to five. Um, then we assign V one equal to two and then we come down here and then V one is two,"
8888,16302,16609,Parenthesis,"Um, cause I have used the, I mean, so I learned the hard, well I mean at some point in my distant education, I learned the hard way, uh, to put parentheses around, um, uh, constants that you define like that because um, it's uh, the, the macro preprocessor is literally just like doing textual substitutions"
8888,16302,16609,Long ago,"Um, cause I have used the, I mean, so I learned the hard, well I mean at some point in my distant education, I learned the hard way, uh, to put parentheses around, um, uh, constants that you define like that because um, it's uh, the, the macro preprocessor is literally just like doing textual substitutions"
8888,16302,16609,Learned from Mistake,"Um, cause I have used the, I mean, so I learned the hard, well I mean at some point in my distant education, I learned the hard way, uh, to put parentheses around, um, uh, constants that you define like that because um, it's uh, the, the macro preprocessor is literally just like doing textual substitutions"
8888,16902,17002,Language Value Judgement,I'm not really sure how it fits into the lexing and parsing. Like it's a mess. It's a complete mess.
8888,17565,17681,Quote,"You just do these things once the wrong way, you get cut and then you just kind of remember like, Oh that looks bad."
8888,17428,17709,Parenthesis,"I meant like a long time ago? Like I, I'm sure I made a bug like that where I just left off the parens and then it just broke something. You just do these things once the wrong way, you get cut and then you just kind of remember like, Oh that looks bad. Like I, yeah, I mean, yeah."
8888,17428,17709,Learned from Mistake,"I meant like a long time ago? Like I, I'm sure I made a bug like that where I just left off the parens and then it just broke something. You just do these things once the wrong way, you get cut and then you just kind of remember like, Oh that looks bad. Like I, yeah, I mean, yeah."
8888,17428,17709,Long ago,"I meant like a long time ago? Like I, I'm sure I made a bug like that where I just left off the parens and then it just broke something. You just do these things once the wrong way, you get cut and then you just kind of remember like, Oh that looks bad. Like I, yeah, I mean, yeah."
8888,17821,17915,Convention,"is I'm like if there's no parens, like I'm instantly like red alert like what's going on. Yeah"
8888,18083,18130,Snippet Value Judgement,"Oh, octal constants [disgusted tone], ugh, okay"
8888,18394,18440,Language Value Judgement,"Yeah, it's a particularly obnoxious octal form"
8888,18450,18501,Previously Used,"""why?"", I mean like, I used octal constants before,"
8888,18528,18712,Contrasting different languages," I I remember pointedly, that it's different in python because you'd write it as zero you know, like that [0x13 on paper], cause like you can write like a hex constantly with an X in C"
8888,18528,18712,Python," I I remember pointedly, that it's different in python because you'd write it as zero you know, like that [0x13 on paper], cause like you can write like a hex constantly with an X in C"
8888,18528,18712,Remember," I I remember pointedly, that it's different in python because you'd write it as zero you know, like that [0x13 on paper], cause like you can write like a hex constantly with an X in C"
8888,18728,19480,History Lesson,"they were big on octal man. Um, you know, you want to do like backslash oh one three is a character constant, you know, knock yourself out. But like if you want a Hex, then it would be, I don't know what, um, I guess [writes '\x0b' on paper], yeah, so, you know, shorter, I guess they were like, they really originally developed that thing on a machine with like 36 bit words or something. 18 I don't remember it was weird. It was not a power of two, which is the reason for a lot of the like the C standards saying we're not going to assume that the, that the word width is the power of two. And uh, yeah. So like, you know, 36 bits, man, you know, divide them into groups of three. It's very convenient. Um, yeah, I guess that they were big on octal."
8888,18728,19480,Design Concerns,"they were big on octal man. Um, you know, you want to do like backslash oh one three is a character constant, you know, knock yourself out. But like if you want a Hex, then it would be, I don't know what, um, I guess [writes '\x0b' on paper], yeah, so, you know, shorter, I guess they were like, they really originally developed that thing on a machine with like 36 bit words or something. 18 I don't remember it was weird. It was not a power of two, which is the reason for a lot of the like the C standards saying we're not going to assume that the, that the word width is the power of two. And uh, yeah. So like, you know, 36 bits, man, you know, divide them into groups of three. It's very convenient. Um, yeah, I guess that they were big on octal."
8888,18358,19480,Visual Reference,"Um, yeah, that's an octal constant. Yeah, it's a particularly obnoxious octal form. Um, um, ""why?"", I mean like, I used octal constants before, I don't know. I mean it's, I I remember pointedly, that it's different in python because you'd write it as zero you know, like that [0x13 on paper], cause like you can write like a hex constantly with an X in C, um, but yeah, they were big on octal man. Um, you know, you want to do like backslash oh one three is a character constant, you know, knock yourself out. But like if you want a Hex, then it would be, I don't know what, um, I guess [writes '\x0b' on paper], yeah, so, you know, shorter, I guess they were like, they really originally developed that thing on a machine with like 36 bit words or something. 18 I don't remember it was weird. It was not a power of two, which is the reason for a lot of the like the C standards saying we're not going to assume that the, that the word width is the power of two. And uh, yeah. So like, you know, 36 bits, man, you know, divide them into groups of three. It's very convenient. Um, yeah, I guess that they were big on octal."
8888,19516,19738,Amusement," Like EBCDIC was probably no, BCD was, was six bits I think, which is two octal.

Subject:            20:53          Yeah, yeah. Um, oh yeah, that's right. They ran on their shitty old character sets. Oh my God. [Laughter]"
8888,19844,20628,Amusement," Right. Yeah, hence, yeah. Cause they have trigraphs and I mean now we don't.

Interviewer:        21:06          Oh wait, trigraphs have been removed?

Subject:            21:08          Uh, well have they been removed? I don't know. I never see them. Like, they're sooo old. I think they finally did actually,

Interviewer:        21:17          I mean it's rare that you see non backwards compatible changes to the language. Right?

Subject:            21:21          Yeah. Well I think there was like a little bit of controversial and everybody was just like, really? It's trigraphs, what are you doing? [laughter] Um,

Interviewer:        21:29          I just, I assumed that was something that was popular, not in America because we don't see them here. cause our keyboards or,"
8888,19844,20628,History Lesson," Right. Yeah, hence, yeah. Cause they have trigraphs and I mean now we don't.

Interviewer:        21:06          Oh wait, trigraphs have been removed?

Subject:            21:08          Uh, well have they been removed? I don't know. I never see them. Like, they're sooo old. I think they finally did actually,

Interviewer:        21:17          I mean it's rare that you see non backwards compatible changes to the language. Right?

Subject:            21:21          Yeah. Well I think there was like a little bit of controversial and everybody was just like, really? It's trigraphs, what are you doing? [laughter] Um,

Interviewer:        21:29          I just, I assumed that was something that was popular, not in America because we don't see them here. cause our keyboards or,"
8888,20665,20979,History Lesson,"Yeah. Yeah. That make sense. I've never, I've never seen them in the wild except in like obfuscated C competitions. Everybody. But like even they got over them like 20 years ago. It was, wow, you can obfuscate everything with this technique. Okay. Let's find more clever ways to obfuscate things. So they got bored"
8888,20665,20979,IOCCC,"Yeah. Yeah. That make sense. I've never, I've never seen them in the wild except in like obfuscated C competitions. Everybody. But like even they got over them like 20 years ago. It was, wow, you can obfuscate everything with this technique. Okay. Let's find more clever ways to obfuscate things. So they got bored"
8888,20981,21123,Sure,"Um, yeah, no, I mean I really hate this feature, but like, yeah, I'm sure that this is how the works. Yeah. And uh, so yeah. Just do the math."
8888,20981,21123,Math is easy or hard,"Um, yeah, no, I mean I really hate this feature, but like, yeah, I'm sure that this is how the works. Yeah. And uh, so yeah. Just do the math."
8888,20981,21123,Language Value Judgement,"Um, yeah, no, I mean I really hate this feature, but like, yeah, I'm sure that this is how the works. Yeah. And uh, so yeah. Just do the math."
8888,23327,23613,Learned from Parents,
8888,23327,23613,Learned by Reading Book,
8888,25454,26138,Amusement,
8888,25454,26138,Criticism of Study Design,
8888,34563,34662,Questioning Program Validity,
8888,34564,34662,Questioning Program Validity (correctly),
8888,35149,35202,Snippet Value Judgement,"Yeah, it seems like a pretty straightforward screwup."
8888,35466,35714,Tooling,"No, just like Clang warnings. So crank it up high enough, they'll find it. GCC will find, Clang will find it, you know, my shitty compiler that I wrote as a joke, won't find it, but you know, that's why I don't use that in production. So [Laughter]"
8888,35466,35714,Amusement,"No, just like Clang warnings. So crank it up high enough, they'll find it. GCC will find, Clang will find it, you know, my shitty compiler that I wrote as a joke, won't find it, but you know, that's why I don't use that in production. So [Laughter]"
8888,35841,35945,Surprising comment,"Actually I might've programmed that out of the grammar, I don't remember. Um, yeah, so, so yeah, like I,"
8888,35841,35945,Language Value Judgement,"Actually I might've programmed that out of the grammar, I don't remember. Um, yeah, so, so yeah, like I,"
8888,35983,36837,Language Value Judgement,"Snippet 11] I remember the, And and Or in, in c are goofy specifically because, um, it used to be overloaded for the logical and the boolean version of the operators, um, way back and maybe you don't like B, and then they later split them, but they didn't update the precedence because it was deemed too much work to fix like the, I dunno, thousand lines or whatever, several thousand lines of code that existed at the time. So we're stuck with all this terrible, uh, precedents ordering on bitwise And and Or, which is why those need a ton of parentheses, but this is the logical version as the operators, and this is a more, yeah. So, yeah. So it would have to be like right associative with the same precedence or, Or over or, Or more tightly than And, and those, I, I, I literally could not name a language where either of those things would be true."
8888,35983,36837,History Lesson,"Snippet 11] I remember the, And and Or in, in c are goofy specifically because, um, it used to be overloaded for the logical and the boolean version of the operators, um, way back and maybe you don't like B, and then they later split them, but they didn't update the precedence because it was deemed too much work to fix like the, I dunno, thousand lines or whatever, several thousand lines of code that existed at the time. So we're stuck with all this terrible, uh, precedents ordering on bitwise And and Or, which is why those need a ton of parentheses, but this is the logical version as the operators, and this is a more, yeah. So, yeah. So it would have to be like right associative with the same precedence or, Or over or, Or more tightly than And, and those, I, I, I literally could not name a language where either of those things would be true."
8888,37380,37634,Language Value Judgement,"Definitely. I mean, I, I think I just want to make that like either, I mean, I'm sure, well, I'm not sure. I'm pretty sure it's a warning. Um, and it may, yeah, I think it should be an error. But of course they're never going to make it one, so whatever."
8888,38549,38699,Potential Confusing Constructs,Subject:            44:46          It's the mod operator. Could have gotten interesting if there were negative or events that I had to think about it.
8888,38549,38699,Modulus,Subject:            44:46          It's the mod operator. Could have gotten interesting if there were negative or events that I had to think about it.
8888,38829,38909,Boundary Testing,like specifically a negative devisor would like I'd never think about that case.
8888,39052,39212,Design Concerns,"
Subject:            45:17          And I guess they design it so that like if you flip the sign at both of them, it should do the same thing I think was there,"
8888,39088,39317,Remember,"And I guess they design it so that like if you flip the sign at both of them, it should do the same thing I think was there,

Subject:            45:26          uh, I don't remember. There's a couple of logical ways to do it. And"
8888,39088,39317,Mental Model,"And I guess they design it so that like if you flip the sign at both of them, it should do the same thing I think was there,

Subject:            45:26          uh, I don't remember. There's a couple of logical ways to do it. And"
8888,39579,40372,Remember,"Well truncating division, there's floor division and there's Euclidean division and Euclidean always wants a, a positive remainder. And then floor division is literally just do the division and take the floor. And truncating I think is literally do the division and then get them get, get whatever the integer part of the result is. The one closest to zero and then, yeah. And then the remainder should always satisfy the equation. You know, the, the numbers equal to the, um, the quotient times the divisor plus the remainder. Yeah. And I, I'm pretty sure that C's operators obey that, although maybe they don't, I don't, I know they do it in python because pythons like floor division, um, anyway, I don't even remember. I like Euclidean division, but I don't think anybody's implemented it."
8888,39579,40372,Counterfactual Semantics,"Well truncating division, there's floor division and there's Euclidean division and Euclidean always wants a, a positive remainder. And then floor division is literally just do the division and take the floor. And truncating I think is literally do the division and then get them get, get whatever the integer part of the result is. The one closest to zero and then, yeah. And then the remainder should always satisfy the equation. You know, the, the numbers equal to the, um, the quotient times the divisor plus the remainder. Yeah. And I, I'm pretty sure that C's operators obey that, although maybe they don't, I don't, I know they do it in python because pythons like floor division, um, anyway, I don't even remember. I like Euclidean division, but I don't think anybody's implemented it."
8888,39579,40372,Contrasting different languages,"Well truncating division, there's floor division and there's Euclidean division and Euclidean always wants a, a positive remainder. And then floor division is literally just do the division and take the floor. And truncating I think is literally do the division and then get them get, get whatever the integer part of the result is. The one closest to zero and then, yeah. And then the remainder should always satisfy the equation. You know, the, the numbers equal to the, um, the quotient times the divisor plus the remainder. Yeah. And I, I'm pretty sure that C's operators obey that, although maybe they don't, I don't, I know they do it in python because pythons like floor division, um, anyway, I don't even remember. I like Euclidean division, but I don't think anybody's implemented it."
8888,39053,40372,Inferring Semantics from Reasoning,"Subject:            45:17          And I guess they design it so that like if you flip the sign at both of them, it should do the same thing I think was there,

Subject:            45:26          uh, I don't remember. There's a couple of logical ways to do it. And

Interviewer:        45:31          Because they're also, there's also the remainder operation, which a lot of languages implement, which is different from mod. But those are the only two I've ever seen. So I don't know how,

Subject:            45:42          Well truncating division, there's floor division and there's Euclidean division and Euclidean always wants a, a positive remainder. And then floor division is literally just do the division and take the floor. And truncating I think is literally do the division and then get them get, get whatever the integer part of the result is. The one closest to zero and then, yeah. And then the remainder should always satisfy the equation. You know, the, the numbers equal to the, um, the quotient times the divisor plus the remainder. Yeah. And I, I'm pretty sure that C's operators obey that, although maybe they don't, I don't, I know they do it in python because pythons like floor division, um, anyway, I don't even remember. I like Euclidean division, but I don't think anybody's implemented it."
8888,40520,40590,Performance Optimization,"and then you have to have like an extra, you know, predictable branch."
8888,40626,41360,Performance Optimization," But yeah, like they don't want to slow it down and they just want to give you whatever [inaudible] does. Although, um I guess C plus plus like recently went to truncating only, right? So there was some change in I think in c plus plus 11 or are they just kind of went, they said, no, it's going to be this way. You know, I mean, maybe they got tired of like a couple of, I don't know. I feel like as the compiler writers like exploit this undefined behavior more and then people complain about it and they just lock down the standards because like, if it's, you know, like if the weird behaviors off on some shitty little DSP thing, then whatever, who cares? Like, you know, they'll deal with it and it will be nominally C plus plus."
8888,40626,41360,History Lesson," But yeah, like they don't want to slow it down and they just want to give you whatever [inaudible] does. Although, um I guess C plus plus like recently went to truncating only, right? So there was some change in I think in c plus plus 11 or are they just kind of went, they said, no, it's going to be this way. You know, I mean, maybe they got tired of like a couple of, I don't know. I feel like as the compiler writers like exploit this undefined behavior more and then people complain about it and they just lock down the standards because like, if it's, you know, like if the weird behaviors off on some shitty little DSP thing, then whatever, who cares? Like, you know, they'll deal with it and it will be nominally C plus plus."
8888,40626,41360,Design Concerns," But yeah, like they don't want to slow it down and they just want to give you whatever [inaudible] does. Although, um I guess C plus plus like recently went to truncating only, right? So there was some change in I think in c plus plus 11 or are they just kind of went, they said, no, it's going to be this way. You know, I mean, maybe they got tired of like a couple of, I don't know. I feel like as the compiler writers like exploit this undefined behavior more and then people complain about it and they just lock down the standards because like, if it's, you know, like if the weird behaviors off on some shitty little DSP thing, then whatever, who cares? Like, you know, they'll deal with it and it will be nominally C plus plus."
8888,41361,41504,Design Concerns,"But like, you know, once the compiler writers start making everybody deal with it they like revolt and then the change standard, so. [Laughter]"
8888,41361,41504,Language Standard,"But like, you know, once the compiler writers start making everybody deal with it they like revolt and then the change standard, so. [Laughter]"
8888,41361,41504,Amusement,"But like, you know, once the compiler writers start making everybody deal with it they like revolt and then the change standard, so. [Laughter]"
8888,41639,41730,Boundary Testing,"Yes. Um, yeah. So this, this is pretty straight forward, no unsigned types, no big numbers."
8888,41639,41730,Simple,"Yes. Um, yeah. So this, this is pretty straight forward, no unsigned types, no big numbers."
8888,41952,41981,Simple,Pretty straightforward. Yeah.
8888,42387,42471,Language Value Judgement,"[Long sigh] Yeah, octal. It's a terrible notation for it, but yeah, what can you do."
1157,551,836,Correct Semantics,"Subject:            00:18          Sure. All right. So V is equal to zero. 10 Mod three is one, one is not zero. So one evaluates to true and uh, integral to bool context making V one now four where it was zero and then we're going to print 4, so it's going to output 4 and a new line."
1157,551,836,Modulus,"Subject:            00:18          Sure. All right. So V is equal to zero. 10 Mod three is one, one is not zero. So one evaluates to true and uh, integral to bool context making V one now four where it was zero and then we're going to print 4, so it's going to output 4 and a new line."
1157,1143,1232,Language Value Judgement,anything equivalent to zero is false and anything else is true cause C is a steaming pile
1157,1143,1232,Quote,anything equivalent to zero is false and anything else is true cause C is a steaming pile
1157,1077,1291,Boolean Value of Integer,"Oh, because I know in int to bool conversion, anything with zero, anything equivalent to zero is false and anything else is true cause C is a steaming pile. Um, and so 10 mod three is one which is going to be true."
1157,1077,1291,Correct Semantics,"Oh, because I know in int to bool conversion, anything with zero, anything equivalent to zero is false and anything else is true cause C is a steaming pile. Um, and so 10 mod three is one which is going to be true."
1157,1042,1291,Modulus,"Subject:            00:57          Oh, because I know in int to bool conversion, anything with zero, anything equivalent to zero is false and anything else is true cause C is a steaming pile. Um, and so 10 mod three is one which is going to be true."
1157,1456,1757,Boolean Value of Integer,"C, like you really shouldn't do int to bool conversions in a language and C, just has this long history of like, uh yeah, if it kind of maybe kind of squawks like a bool. Like if I can represent it as a bit pattern. Oh, I can kind of suss out it's bool-y-ness, it's fine. It does it with pointers too."
1157,1456,1757,Language Value Judgement,"C, like you really shouldn't do int to bool conversions in a language and C, just has this long history of like, uh yeah, if it kind of maybe kind of squawks like a bool. Like if I can represent it as a bit pattern. Oh, I can kind of suss out it's bool-y-ness, it's fine. It does it with pointers too."
1157,1898,1927,Recurring Problem, It's too easy to write bugs.
1157,1899,1927,Boolean Value of Integer,It's too easy to write bugs.
1157,2115,2502,Surprising comment,"Um, so there is a specific bug I'm thinking about. It's not one I wrote, but if you have a pointer to bool, it's very easy to check the pointer for nullness when you thought you were checking the bool value of the pointer, um, that that particular bug caused a major outage for [company] that very nearly lost customer data in [product]. We had to go to tape backup to get the data back."
1157,2115,2502,Anecdote,"Um, so there is a specific bug I'm thinking about. It's not one I wrote, but if you have a pointer to bool, it's very easy to check the pointer for nullness when you thought you were checking the bool value of the pointer, um, that that particular bug caused a major outage for [company] that very nearly lost customer data in [product]. We had to go to tape backup to get the data back."
1157,2115,2502,Boolean Value of Integer,"Um, so there is a specific bug I'm thinking about. It's not one I wrote, but if you have a pointer to bool, it's very easy to check the pointer for nullness when you thought you were checking the bool value of the pointer, um, that that particular bug caused a major outage for [company] that very nearly lost customer data in [product]. We had to go to tape backup to get the data back."
1157,3659,3842,Surprising comment,"Uh, the others are actually in an indeterminate state at the moment because we have no guarantee of like in Java they'd be zero initialized, but this is, C you go to hell and you die."
1157,3659,3842,Contrasting different languages,"Uh, the others are actually in an indeterminate state at the moment because we have no guarantee of like in Java they'd be zero initialized, but this is, C you go to hell and you die."
1157,3659,3842,Java,"Uh, the others are actually in an indeterminate state at the moment because we have no guarantee of like in Java they'd be zero initialized, but this is, C you go to hell and you die."
1157,3659,3842,Language Value Judgement,"Uh, the others are actually in an indeterminate state at the moment because we have no guarantee of like in Java they'd be zero initialized, but this is, C you go to hell and you die."
1157,3659,3842,Uninitialized,"Uh, the others are actually in an indeterminate state at the moment because we have no guarantee of like in Java they'd be zero initialized, but this is, C you go to hell and you die."
1157,5374,5547,Simple,"Uh, I mean it's a poorly written just descending loop, but it's structure is relatively obvious once you go through it once. So it's just not that interesting. It's not hard"
1157,5374,5547,Bottom-up comprehension,"Uh, I mean it's a poorly written just descending loop, but it's structure is relatively obvious once you go through it once. So it's just not that interesting. It's not hard"
1157,5374,5547,Snippet Value Judgement,"Uh, I mean it's a poorly written just descending loop, but it's structure is relatively obvious once you go through it once. So it's just not that interesting. It's not hard"
1157,5794,5916,Anecdote," I used to write a compiler that targeted the JVM. Um, I'm also just a languages nerd. So I know a lot of corner languages"
1157,5794,5916,Java," I used to write a compiler that targeted the JVM. Um, I'm also just a languages nerd. So I know a lot of corner languages"
1157,5918,6354,Uninitialized,"so like an interesting observation in this is this guy at slot three here is never actually initialized to anything. Um, and so it's value is still in determinate. And like had, I didn't know at the time when we got down to it that we were never going to read from anything other than V Bracket 4. But had we read from any of the others, I would have had to start thinking about like, oh, this is undefined behavior or things like that."
1157,6929,7110,Simple,"Because zero comparing to three is obvious is definitely false. And then you just have a ternary operator, which is fun for the dictation, but other than that, not that interesting."
1157,7213,7618,Precedence,"Yeah. Oh I suppose there is a tiny question of operator precedence, but I'm pretty sure the operator precedence works this way. If question mark had a tighter binding, the double equals you would evaluate three, which would be false and then go to four here, which would then say it's v one four which is false, which would put a zero in here. Um, but I'm pretty sure I know the operator precedence rules."
1157,7213,7618,Counterfactual Semantics,"Yeah. Oh I suppose there is a tiny question of operator precedence, but I'm pretty sure the operator precedence works this way. If question mark had a tighter binding, the double equals you would evaluate three, which would be false and then go to four here, which would then say it's v one four which is false, which would put a zero in here. Um, but I'm pretty sure I know the operator precedence rules."
1157,7714,8002,Correct Semantics,"[Snippet 46] 3:12. Alright, so we have our happy array. All right. Okay. So we take the address of V, V bracket one, so we basically have a pointer stored there. And then we dereference the pointer. Okay. Yeah, there's really nothing much more clever going on. So it's going to print one."
1157,7714,8002,Simple,"[Snippet 46] 3:12. Alright, so we have our happy array. All right. Okay. So we take the address of V, V bracket one, so we basically have a pointer stored there. And then we dereference the pointer. Okay. Yeah, there's really nothing much more clever going on. So it's going to print one."
1157,8150,8355,Comprehension Technique,"Uh, because the pointer arithmetic isn't that clever, right? Like this is just saying like, I want to put a finger here and I want to look at my, where my finger is and I don't have to do any mental jumps."
1157,8150,8355,Mental Model,"Uh, because the pointer arithmetic isn't that clever, right? Like this is just saying like, I want to put a finger here and I want to look at my, where my finger is and I don't have to do any mental jumps."
1157,8150,8355,Simple,"Uh, because the pointer arithmetic isn't that clever, right? Like this is just saying like, I want to put a finger here and I want to look at my, where my finger is and I don't have to do any mental jumps."
1157,8150,8355,Pointer Arithmetic (Not The Atom),"Uh, because the pointer arithmetic isn't that clever, right? Like this is just saying like, I want to put a finger here and I want to look at my, where my finger is and I don't have to do any mental jumps."
1157,8537,8875,Potential Confusing Constructs,"I mean if there was a loop where like we were saying like, okay, I'm going to grab, like I'm gonna take the reference from v one to v two and then I'm going to have a loop that does some math and that says V2 plus equals, you know, some bit of math and you're like, okay, now I'm offsetting from here further, deeper and things like that."
1157,9064,9109,Snippet Value Judgement,"Ooh, the comma operator. We're feeling spicy."
1157,9818,9849,Non-standard terminology,initializers are a special form
1157,9053,9850,Inferring Semantics from Reasoning,"All right. Ooh, the comma operator. We're feeling spicy. All right. So, uh, V2 gets one and then the comma operator throws away everything else, So V1 gets two. And then we are going to print two one. Okay. 3:14. Oh, what is the precedence of Comma? That's an interesting question. Oh No, no, no.

Subject:            09:37          Yeah, no, I'm sticking with it. 3:14. I am less certain if this, um, so there's a tiny chance that comma binds less tightly than single equals in which case the result would have been two two. Um, but I don't think it does because that would have made that make, that would make initializers of the form. int i equals one comma j equals two really painful for the parser. So I don't think they did that, but it's also possible that initializers are a special form."
1157,9053,9850,Unsure,"All right. Ooh, the comma operator. We're feeling spicy. All right. So, uh, V2 gets one and then the comma operator throws away everything else, So V1 gets two. And then we are going to print two one. Okay. 3:14. Oh, what is the precedence of Comma? That's an interesting question. Oh No, no, no.

Subject:            09:37          Yeah, no, I'm sticking with it. 3:14. I am less certain if this, um, so there's a tiny chance that comma binds less tightly than single equals in which case the result would have been two two. Um, but I don't think it does because that would have made that make, that would make initializers of the form. int i equals one comma j equals two really painful for the parser. So I don't think they did that, but it's also possible that initializers are a special form."
1157,9053,9850,Precedence,"All right. Ooh, the comma operator. We're feeling spicy. All right. So, uh, V2 gets one and then the comma operator throws away everything else, So V1 gets two. And then we are going to print two one. Okay. 3:14. Oh, what is the precedence of Comma? That's an interesting question. Oh No, no, no.

Subject:            09:37          Yeah, no, I'm sticking with it. 3:14. I am less certain if this, um, so there's a tiny chance that comma binds less tightly than single equals in which case the result would have been two two. Um, but I don't think it does because that would have made that make, that would make initializers of the form. int i equals one comma j equals two really painful for the parser. So I don't think they did that, but it's also possible that initializers are a special form."
1157,10149,10802,Would Have Written it Differently,"All right. Ooh, let's see. See here, we're starting to get to a pointer arithmetic again. Hmm. All right. So we have our little slots of this is just V1 one plus one. Okay. So we stuck a finger here and then we indexed it. Great. Yup. Okay. So it prints two, right? The only, yeah, it's 3:15 still and I'm completely confident. So the only bit of clever thing here is it this, when you do this plus right here, uh, this is decaying from array to pointer and then you're doing the plus one to get the next pointer. And then we dereference it. It is equivalent to the other form. But mildly more clever, I try not to do implicit decay of array to pointer."
1157,10149,10802,Sure,"All right. Ooh, let's see. See here, we're starting to get to a pointer arithmetic again. Hmm. All right. So we have our little slots of this is just V1 one plus one. Okay. So we stuck a finger here and then we indexed it. Great. Yup. Okay. So it prints two, right? The only, yeah, it's 3:15 still and I'm completely confident. So the only bit of clever thing here is it this, when you do this plus right here, uh, this is decaying from array to pointer and then you're doing the plus one to get the next pointer. And then we dereference it. It is equivalent to the other form. But mildly more clever, I try not to do implicit decay of array to pointer."
1157,10149,10802,Clever,"All right. Ooh, let's see. See here, we're starting to get to a pointer arithmetic again. Hmm. All right. So we have our little slots of this is just V1 one plus one. Okay. So we stuck a finger here and then we indexed it. Great. Yup. Okay. So it prints two, right? The only, yeah, it's 3:15 still and I'm completely confident. So the only bit of clever thing here is it this, when you do this plus right here, uh, this is decaying from array to pointer and then you're doing the plus one to get the next pointer. And then we dereference it. It is equivalent to the other form. But mildly more clever, I try not to do implicit decay of array to pointer."
1157,10149,10802,Pointer Arithmetic (Not The Atom),"All right. Ooh, let's see. See here, we're starting to get to a pointer arithmetic again. Hmm. All right. So we have our little slots of this is just V1 one plus one. Okay. So we stuck a finger here and then we indexed it. Great. Yup. Okay. So it prints two, right? The only, yeah, it's 3:15 still and I'm completely confident. So the only bit of clever thing here is it this, when you do this plus right here, uh, this is decaying from array to pointer and then you're doing the plus one to get the next pointer. And then we dereference it. It is equivalent to the other form. But mildly more clever, I try not to do implicit decay of array to pointer."
1157,10927,11021,Alternative Idioms,"Um, I would probably have used a vector or something. Just like some other data type entirely."
1157,11221,11268,Boolean Value of Integer,So zero is false already and false and anything
1157,11270,11497,Mental Model,"Oh crap-monkies. All right. Now you want me to remember what has higher precedence And and Or, but we all know that And is equivalent to multiplication and Or is equivalent to plus and as a result And binds more tightly than Or"
1157,11270,11497,Precedence,"Oh crap-monkies. All right. Now you want me to remember what has higher precedence And and Or, but we all know that And is equivalent to multiplication and Or is equivalent to plus and as a result And binds more tightly than Or"
1157,11270,11497,Quote,"Oh crap-monkies. All right. Now you want me to remember what has higher precedence And and Or, but we all know that And is equivalent to multiplication and Or is equivalent to plus and as a result And binds more tightly than Or"
1157,11828,11982,Math is easy or hard,"Uh, so, um, as we've all been doing arithmetic since we were children, we all know that A times B plus C binds the A times B more tightly than the plus C."
1157,11828,12500,Precedence,"Uh, so, um, as we've all been doing arithmetic since we were children, we all know that A times B plus C binds the A times B more tightly than the plus C. Um, and if you look at sort of the rules of logic as conveyed from multiple, from the ring of operations of plus and times, uh, plus is equivalent to Or and times is equivalent to And and thus, And binds more tightly then Or, yeah. And this is just how I remember this. Um, and as a mnemonic I've been using for decades. And so that's how I know that this Or is going to bind more loosely and then I have something some that turns out to be false, but I don't care Or'd with something true. So the end result is true."
1157,11828,12500,Mental Model,"Uh, so, um, as we've all been doing arithmetic since we were children, we all know that A times B plus C binds the A times B more tightly than the plus C. Um, and if you look at sort of the rules of logic as conveyed from multiple, from the ring of operations of plus and times, uh, plus is equivalent to Or and times is equivalent to And and thus, And binds more tightly then Or, yeah. And this is just how I remember this. Um, and as a mnemonic I've been using for decades. And so that's how I know that this Or is going to bind more loosely and then I have something some that turns out to be false, but I don't care Or'd with something true. So the end result is true."
1157,12979,13061,Simple,So why am I positive? Because it's just like straight forward linear control flow.
1157,13316,13762,Evaluation Order,"Um, because you don't have like. The only mistake feasible for someone to make in this is like, ""Ah, well here it's four. And so this should be four plus four, but like there's nothing clever happening like nothing and C allows for that kind of lazy backpropagation like that's much more of a functional reactive programming thing, which C just like does not do. And so you just have to evaluate it from top to bottom and make the obvious things."
1157,13316,13762,Contrasting different languages,"Um, because you don't have like. The only mistake feasible for someone to make in this is like, ""Ah, well here it's four. And so this should be four plus four, but like there's nothing clever happening like nothing and C allows for that kind of lazy backpropagation like that's much more of a functional reactive programming thing, which C just like does not do. And so you just have to evaluate it from top to bottom and make the obvious things."
